mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
ecd416e9-88e8-4bf3-9ba2-a82569687698,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-05T18:57:45Z,https://multimedia.agouti.eu/assets/ecd416e9-88e8-4bf3-9ba2-a82569687698/file,True,20200804121204-IMG_0334.JPG,image/jpeg,,False,sequenceID:a37eeee6-8534-42ca-9563-936718b51d40
578c1e25-de55-4ca3-a562-8ef61cef229e,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-05T18:57:58Z,https://multimedia.agouti.eu/assets/578c1e25-de55-4ca3-a562-8ef61cef229e/file,True,20200804121212-IMG_0353.JPG,image/jpeg,,False,sequenceID:a37eeee6-8534-42ca-9563-936718b51d40
5da1630c-2909-4e81-8935-87851020dad7,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-05T20:24:50Z,https://multimedia.agouti.eu/assets/5da1630c-2909-4e81-8935-87851020dad7/file,True,20200804121213-IMG_0354.JPG,image/jpeg,,False,sequenceID:0b48f866-ad39-41ff-a14c-38b5310e7b70
5eeb1c40-4a63-417b-9289-fe5e4672fab7,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-05T20:25:34Z,https://multimedia.agouti.eu/assets/5eeb1c40-4a63-417b-9289-fe5e4672fab7/file,True,20200804121230-IMG_0392.JPG,image/jpeg,,False,sequenceID:0b48f866-ad39-41ff-a14c-38b5310e7b70
c1a1296d-f436-48d5-97af-ce907e2b3be7,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-05T20:51:04Z,https://multimedia.agouti.eu/assets/c1a1296d-f436-48d5-97af-ce907e2b3be7/file,True,20200804121231-IMG_0394.JPG,image/jpeg,,False,sequenceID:6bd54abc-c731-4a3c-9cee-c8d077de1325
6be86b16-ecc7-4ed7-8b09-d5a8a1365f91,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-05T20:51:10Z,https://multimedia.agouti.eu/assets/6be86b16-ecc7-4ed7-8b09-d5a8a1365f91/file,True,20200804121235-IMG_0403.JPG,image/jpeg,,False,sequenceID:6bd54abc-c731-4a3c-9cee-c8d077de1325
5320d90f-e8ca-4835-8e59-bbaa93cc5bb8,0104d7ae-3fd8-4128-8822-1014abf46221,timeLapse,2020-07-05T23:00:00Z,https://multimedia.agouti.eu/assets/5320d90f-e8ca-4835-8e59-bbaa93cc5bb8/file,True,20200804121236-IMG_0404.JPG,image/jpeg,,False,sequenceID:57c32594-40b2-446b-b41c-0cafc6fca673
2e1bc9af-08d6-434b-94c3-0db6b14c24a3,0104d7ae-3fd8-4128-8822-1014abf46221,timeLapse,2020-07-06T11:00:00Z,https://multimedia.agouti.eu/assets/2e1bc9af-08d6-434b-94c3-0db6b14c24a3/file,True,20200804121237-IMG_0405.JPG,image/jpeg,,False,sequenceID:249e1a9d-c5ea-46bd-a556-17ba2cba1b98
6a2c018b-67f2-49f1-9610-84b5ba57305d,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-06T19:00:18Z,https://multimedia.agouti.eu/assets/6a2c018b-67f2-49f1-9610-84b5ba57305d/file,True,20200804121236-IMG_0406.JPG,image/jpeg,,False,sequenceID:7056eecc-7f42-499a-b735-67ac603d4ea7
4fd40439-2d8c-4f8b-9a77-3409f3d0283b,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-06T19:00:24Z,https://multimedia.agouti.eu/assets/4fd40439-2d8c-4f8b-9a77-3409f3d0283b/file,True,20200804121241-IMG_0415.JPG,image/jpeg,,False,sequenceID:7056eecc-7f42-499a-b735-67ac603d4ea7
c51d1e3d-2533-436e-a7e0-aab6ba732c01,0104d7ae-3fd8-4128-8822-1014abf46221,timeLapse,2020-07-06T23:00:00Z,https://multimedia.agouti.eu/assets/c51d1e3d-2533-436e-a7e0-aab6ba732c01/file,True,20200804121241-IMG_0416.JPG,image/jpeg,,False,sequenceID:97ee6df2-f8f1-4aef-9e59-9c2af850d7ba
fc026145-e61a-438c-a7f6-bc1bfbb44421,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-07T03:04:48Z,https://multimedia.agouti.eu/assets/fc026145-e61a-438c-a7f6-bc1bfbb44421/file,True,20200804121241-IMG_0417.JPG,image/jpeg,,False,sequenceID:a81cd69c-a335-430c-8bbb-6cbbe15a1941
a37a6ab9-6c08-4a8e-b5ed-907aae3c5446,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-07T03:04:54Z,https://multimedia.agouti.eu/assets/a37a6ab9-6c08-4a8e-b5ed-907aae3c5446/file,True,20200804121245-IMG_0426.JPG,image/jpeg,,False,sequenceID:a81cd69c-a335-430c-8bbb-6cbbe15a1941
e47c7ff6-4384-4247-9390-b141ede5527c,0104d7ae-3fd8-4128-8822-1014abf46221,timeLapse,2020-07-07T11:00:00Z,https://multimedia.agouti.eu/assets/e47c7ff6-4384-4247-9390-b141ede5527c/file,True,20200804121247-IMG_0427.JPG,image/jpeg,,False,sequenceID:ea871383-33e9-40e3-aa2a-187b0b1a001f
fd974739-90a5-41a5-836b-a92a6a67ecbb,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-07T18:03:52Z,https://multimedia.agouti.eu/assets/fd974739-90a5-41a5-836b-a92a6a67ecbb/file,True,20200804121246-IMG_0428.JPG,image/jpeg,,False,sequenceID:7590bae5-1182-4e48-beee-49b1a929b397
e68d6d3d-24f3-429d-93e4-50247696f0f0,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-07T18:04:24Z,https://multimedia.agouti.eu/assets/e68d6d3d-24f3-429d-93e4-50247696f0f0/file,True,20200804121258-IMG_0457.JPG,image/jpeg,,False,sequenceID:7590bae5-1182-4e48-beee-49b1a929b397
3c7082e3-3d49-49b0-9f6a-b4d27946e703,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-07T19:24:20Z,https://multimedia.agouti.eu/assets/3c7082e3-3d49-49b0-9f6a-b4d27946e703/file,True,20200804121259-IMG_0458.JPG,image/jpeg,,False,sequenceID:b92a44ad-675d-46a8-91cb-e9da12fba75c
3f57e007-6316-4e94-9db0-dad6fd202ba7,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-07T19:24:26Z,https://multimedia.agouti.eu/assets/3f57e007-6316-4e94-9db0-dad6fd202ba7/file,True,20200804121303-IMG_0467.JPG,image/jpeg,,False,sequenceID:b92a44ad-675d-46a8-91cb-e9da12fba75c
6e92d96c-5d06-4686-878f-3d0968b68592,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-07T19:27:44Z,https://multimedia.agouti.eu/assets/6e92d96c-5d06-4686-878f-3d0968b68592/file,True,20200804121303-IMG_0468.JPG,image/jpeg,,False,sequenceID:b849e426-9c73-4840-9e09-aaa583d9eff0
fb6db047-87ff-43b5-9e68-a5b9a2ff7fb7,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-07T19:27:58Z,https://multimedia.agouti.eu/assets/fb6db047-87ff-43b5-9e68-a5b9a2ff7fb7/file,True,20200804121311-IMG_0487.JPG,image/jpeg,,False,sequenceID:b849e426-9c73-4840-9e09-aaa583d9eff0
fb32655a-6975-4be8-9d3a-a6abf9faf511,0104d7ae-3fd8-4128-8822-1014abf46221,timeLapse,2020-07-07T23:00:00Z,https://multimedia.agouti.eu/assets/fb32655a-6975-4be8-9d3a-a6abf9faf511/file,True,20200804121312-IMG_0488.JPG,image/jpeg,,False,sequenceID:442ac87c-b953-4ecd-8c8e-f4af9d0337f2
3a57ebab-e9c7-4430-99a0-7c65c26d1791,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-07T23:32:03Z,https://multimedia.agouti.eu/assets/3a57ebab-e9c7-4430-99a0-7c65c26d1791/file,True,20200804121312-IMG_0489.JPG,image/jpeg,,True,sequenceID:6e2459d5-1772-476e-9213-d11e8051d985
1f6b79b1-91db-4b79-8f10-030a34b4fdf2,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-07T23:32:11Z,https://multimedia.agouti.eu/assets/1f6b79b1-91db-4b79-8f10-030a34b4fdf2/file,True,20200804121316-IMG_0498.JPG,image/jpeg,,False,sequenceID:6e2459d5-1772-476e-9213-d11e8051d985
6c96633b-48d7-4ec5-821a-d4916e308440,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-08T01:59:14Z,https://multimedia.agouti.eu/assets/6c96633b-48d7-4ec5-821a-d4916e308440/file,True,20200804121316-IMG_0499.JPG,image/jpeg,,False,sequenceID:68ce71f5-5c47-4476-8ab9-e03a6ab7fd97
ee6f84cf-f2cf-4946-948c-0bee7eab72fc,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-08T01:59:19Z,https://multimedia.agouti.eu/assets/ee6f84cf-f2cf-4946-948c-0bee7eab72fc/file,True,20200804121320-IMG_0508.JPG,image/jpeg,,False,sequenceID:68ce71f5-5c47-4476-8ab9-e03a6ab7fd97
ec4f801e-33ce-4c05-a3cf-be51b27dee32,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-08T08:21:53Z,https://multimedia.agouti.eu/assets/ec4f801e-33ce-4c05-a3cf-be51b27dee32/file,True,20200804121321-IMG_0509.JPG,image/jpeg,,False,sequenceID:2004ede5-aac1-4e7d-8920-35ff58bf465a
cc5cc2cd-cef9-4db6-af3b-55d755de15a9,0104d7ae-3fd8-4128-8822-1014abf46221,activityDetection,2020-07-08T08:21:59Z,https://multimedia.agouti.eu/assets/cc5cc2cd-cef9-4db6-af3b-55d755de15a9/file,True,20200804121324-IMG_0517.JPG,image/jpeg,,False,sequenceID:2004ede5-aac1-4e7d-8920-35ff58bf465a
